id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,wine_type,quality
5524,7.3,0.41,0.51,8.0,0.009,37,197,0.9925,3.05,0.51,10.7,white,5
5525,7.4,0.28,0.36,2.2,0.186,39,146,0.9986,3.44,0.58,10.7,white,6
5526,7.8,0.29,0.33,1.6,0.076,2,95,0.9928,3.24,0.54,11.1,white,7
5527,7.3,0.38,0.24,14.3,0.054,31,57,0.9922,3.1,0.4,10.5,white,5
5528,7.3,0.29,0.28,0.6,0.1,2,144,0.9939,3.32,0.52,8.2,white,3
5529,7.2,0.34,0.43,21.5,0.094,28,185,0.993,3.21,0.48,10.1,white,6
5531,6.4,0.37,0.27,1.5,0.039,35,140,0.9945,3.12,0.46,10.2,white,4
5533,7.4,0.4,0.24,0.8,0.013,56,125,0.9973,2.72,0.61,9.8,white,5
5534,8.6,0.51,0.28,7.4,0.094,4,63,0.9942,3.4,0.56,9.6,red,4
5535,7.1,0.35,0.2,1.6,0.01,21,117,0.9926,3.3,0.51,11.8,white,5
5539,8.4,0.57,0.05,1.7,0.11,13,52,1.0,3.41,0.82,11.7,red,6
5540,8.2,0.52,0.25,7.4,0.088,16,74,0.9968,3.41,0.86,11.3,red,7
5542,8.5,0.37,0.59,1.8,0.015,7,113,0.991,2.99,0.67,12.8,white,8
5543,7.3,0.31,0.33,2.9,0.091,27,110,0.9947,3.09,0.29,10.1,white,5
5545,12.1,0.36,0.2,0.9,0.155,1,88,0.9958,3.27,0.61,9.2,red,6
5546,7.1,0.48,0.31,5.2,0.019,75,167,0.996,3.19,0.54,11.7,white,6
5547,9.9,1.23,0.87,0.9,0.15,30,57,0.9956,3.21,0.65,10.1,red,4
5548,7.9,0.38,0.44,7.4,0.147,50,183,0.995,3.08,0.35,8.9,white,4
5549,6.8,0.29,0.46,1.6,0.097,73,134,0.9925,3.46,0.49,11.0,white,6
5550,6.2,0.45,0.45,3.0,0.026,28,179,0.9966,3.07,0.57,9.5,white,6
5551,6.7,0.34,0.38,2.1,0.018,34,100,0.9948,3.14,0.57,9.6,white,4
5552,7.7,0.39,0.34,8.8,0.022,38,11,0.9989,3.13,0.45,10.6,white,5
5553,8.0,0.11,0.35,15.9,0.009,23,164,0.9936,2.97,0.43,11.3,white,8
5554,8.2,0.21,0.38,8.4,0.085,22,141,0.9948,3.33,0.54,8.1,white,5
5555,6.9,0.37,0.37,7.5,0.158,38,92,0.987,3.29,0.49,9.6,white,5
5556,5.7,0.34,0.21,3.7,0.021,43,68,0.9943,3.26,0.34,12.6,white,6
5558,7.5,0.21,0.2,1.2,0.02,45,128,0.9985,3.09,0.35,9.8,white,4
5560,6.9,0.08,0.26,14.8,0.009,2,179,0.998,3.16,0.64,10.6,white,6
5561,7.4,0.22,0.42,1.3,0.072,52,99,0.9927,3.26,0.44,11.7,white,6
5563,6.0,0.38,0.3,3.7,0.074,20,154,0.987,3.11,0.65,9.8,white,4
5564,7.7,0.34,0.31,1.2,0.015,35,133,0.9956,2.87,0.41,9.6,white,4
5565,7.7,0.23,0.54,16.1,0.053,12,157,0.9986,3.15,0.46,12.2,white,7
5566,9.5,0.64,0.3,4.3,0.027,5,60,0.9952,3.39,1.12,10.7,red,8
5568,6.7,0.26,0.4,11.0,0.009,37,130,0.9954,3.27,0.35,8.5,white,5
5569,7.8,0.27,0.06,2.2,0.072,43,165,0.9981,3.32,0.27,10.1,white,4
5571,5.2,0.53,0.38,0.9,0.089,14,74,0.9928,3.02,0.44,9.0,red,4
5573,9.9,0.59,0.05,2.1,0.083,45,9,0.9974,3.35,0.43,10.1,red,5
5574,6.1,0.36,0.04,2.1,0.218,3,59,0.9958,3.38,0.57,10.2,red,6
5575,9.6,0.47,0.41,4.4,0.11,1,15,0.9962,3.34,0.67,11.3,red,7
5576,5.4,0.36,0.44,0.9,0.088,34,75,0.9899,3.06,0.37,9.9,white,5
5577,12.4,0.37,0.02,2.1,0.086,49,76,0.9973,3.04,0.38,10.5,red,5
5579,7.2,0.49,0.47,6.5,0.017,19,118,0.9925,3.08,0.47,9.0,white,4
5581,8.1,0.38,0.21,7.4,0.047,33,119,0.9957,3.17,0.51,10.5,white,5
5582,6.7,0.27,0.34,10.5,0.009,19,150,0.9936,3.0,0.38,10.7,white,6
5583,5.9,0.31,0.47,22.4,0.066,46,137,0.9963,3.15,0.45,8.9,white,4
5584,7.1,0.3,0.43,0.6,0.038,38,184,0.9946,3.3,0.4,10.6,white,5
5585,6.9,0.35,0.5,1.5,0.018,41,116,0.9943,3.04,0.37,12.7,white,6
5587,6.9,0.22,0.3,2.4,0.071,22,143,0.9908,3.03,0.62,12.0,white,7
5589,7.0,0.28,0.16,4.1,0.046,41,143,0.9946,3.25,0.52,12.8,white,6
5590,7.0,0.28,0.27,2.9,0.009,40,142,0.997,3.22,0.56,8.2,white,4
5591,6.9,0.39,0.54,0.6,0.009,56,121,0.9952,3.14,0.52,11.8,white,6
5592,6.9,0.32,0.25,7.6,0.009,22,133,0.9943,3.25,0.53,9.6,white,4
5593,6.6,0.22,0.3,6.9,0.032,23,125,0.9975,3.32,0.55,8.0,white,5
5594,7.3,0.27,0.44,1.8,0.009,40,65,0.9899,3.37,0.44,9.3,white,5
5595,6.2,0.31,0.25,1.4,0.013,18,164,0.989,3.17,0.37,13.1,white,6
5596,7.0,0.37,0.31,0.6,0.054,73,124,0.9919,3.26,0.51,10.8,white,5
5598,9.3,0.52,0.3,0.9,0.133,5,49,0.9981,3.44,0.71,9.3,red,6
5599,5.1,0.23,0.42,0.7,0.013,49,170,0.9935,2.99,0.22,10.4,white,4
5600,7.2,0.25,0.39,3.6,0.021,45,139,0.9882,3.29,0.69,10.8,white,6
5601,5.2,0.28,0.41,12.7,0.055,38,177,0.9959,3.01,0.4,11.0,white,5
5603,6.8,0.11,0.27,3.8,0.026,2,198,0.99,3.16,0.64,12.1,white,7
5604,6.2,0.15,0.42,10.8,0.046,37,143,0.9871,3.5,0.54,11.0,white,7
5605,7.5,0.39,0.28,4.8,0.017,58,105,0.9987,3.1,0.49,12.4,white,7
5606,6.4,0.23,0.2,12.7,0.02,59,85,0.99,3.37,0.45,8.9,white,6
5607,6.6,0.31,0.31,0.8,0.05,2,121,0.9946,3.25,0.45,13.5,white,8
5608,4.7,0.59,0.68,2.7,0.081,1,25,0.997,3.07,0.84,10.5,red,7
5609,5.0,0.3,0.5,1.6,0.029,48,185,0.9936,2.94,0.47,10.8,white,6
5610,7.9,0.74,0.19,0.9,0.13,10,34,0.998,3.16,0.48,10.7,red,5
5611,7.4,0.24,0.31,3.0,0.039,61,136,0.9918,3.33,0.81,9.5,white,5
5612,8.7,0.22,0.03,23.3,0.012,53,169,0.9948,3.24,0.49,8.7,white,4
5613,6.6,0.28,0.31,0.6,0.013,23,128,0.9963,3.21,0.7,9.5,white,5
5614,8.5,0.38,0.02,2.8,0.04,2,83,0.993,3.54,0.49,8.9,red,5
5615,7.6,0.13,0.37,9.4,0.031,25,141,0.9888,3.25,0.69,9.6,white,6
5616,6.4,0.36,0.49,0.7,0.04,29,184,0.9993,3.12,0.5,11.9,white,7
5618,6.9,0.67,0.37,2.1,0.132,10,30,0.9975,3.29,0.46,10.6,red,5
5620,7.3,0.6,0.08,1.0,0.093,1,27,0.9978,3.2,0.77,10.9,red,5
5621,8.3,0.39,0.28,2.7,0.015,7,134,0.9977,3.51,0.69,8.9,white,3
5622,6.5,0.38,0.1,3.1,0.096,26,169,0.9931,3.33,0.58,10.6,white,6
5623,8.0,0.18,0.32,2.2,0.009,35,154,0.987,3.18,0.34,9.5,white,4
5624,8.2,0.21,0.39,12.0,0.031,28,168,0.9947,3.28,0.41,9.1,white,5
5625,6.7,0.36,0.3,4.6,0.145,65,102,0.9992,3.16,0.26,11.9,white,6
5626,6.9,0.38,0.46,19.0,0.075,38,191,0.9919,3.01,0.5,9.6,white,5
5627,6.8,0.15,0.3,0.6,0.009,40,109,0.9985,3.57,0.72,10.1,white,6
5628,7.5,0.1,0.4,9.4,0.009,24,104,0.9925,3.1,0.49,10.0,white,7
5629,8.7,0.51,0.52,9.2,0.049,2,156,0.9926,3.14,0.5,11.3,white,5
5630,6.1,0.31,0.3,6.7,0.01,3,152,0.9961,2.92,0.4,10.6,white,4
5631,6.3,0.19,0.44,3.5,0.009,39,60,0.9915,3.41,0.53,8.0,white,7
5632,7.0,0.39,0.09,0.6,0.02,31,147,0.9905,3.06,0.51,12.0,white,6
5633,5.7,0.12,0.21,9.3,0.043,22,116,0.9976,3.22,0.47,11.6,white,6
5634,7.0,0.25,0.26,65.8,0.02,47,196,0.9921,3.24,0.7,12.1,white,7
5635,7.8,0.34,0.27,0.9,0.06,12,18,0.9956,3.49,0.9,11.3,red,7
5636,5.4,0.32,0.37,1.4,0.026,55,205,0.9953,3.18,0.5,10.2,white,5
5638,6.0,0.23,0.28,2.4,0.011,36,112,0.9942,3.09,0.43,11.1,white,6
5639,6.5,0.21,0.62,6.9,0.061,37,195,0.9879,2.89,0.46,8.3,white,5
5640,6.0,0.26,0.31,0.9,0.012,32,122,0.9969,3.3,0.59,10.7,white,6
5644,7.9,0.38,0.19,14.9,0.009,41,234,0.9896,2.98,0.35,12.5,white,5
5645,7.2,0.21,0.55,1.5,0.009,17,160,0.9919,3.46,0.45,11.7,white,7
5647,7.3,0.2,0.06,2.2,0.009,36,169,0.9963,3.11,0.43,8.4,white,3
5648,6.7,0.27,0.32,2.2,0.056,77,155,0.9977,3.01,0.38,9.4,white,5
5649,5.2,0.34,0.41,2.0,0.012,39,76,0.9937,3.21,0.44,10.5,white,5
5650,5.7,0.49,0.92,1.2,0.144,4,88,0.9965,3.34,0.76,9.4,red,6
5651,9.4,0.81,0.11,3.5,0.068,10,6,0.992,3.51,0.46,11.0,red,5
5652,6.9,0.12,0.14,1.0,0.075,26,112,0.9983,3.07,0.58,8.9,white,6
5653,5.3,0.27,0.48,2.6,0.009,48,138,0.9947,3.35,0.43,8.0,white,4
5654,8.2,0.57,0.39,1.6,0.014,34,143,0.9976,3.41,0.32,10.8,white,4
5655,7.6,0.48,0.5,1.9,0.016,49,133,0.9941,3.11,0.51,12.5,white,6
5656,8.0,0.22,0.41,3.8,0.032,28,175,0.9956,3.38,0.57,11.8,white,8
5657,5.4,0.26,0.5,0.6,0.015,56,158,0.9949,3.33,0.52,10.0,white,7
5659,7.5,0.41,0.16,10.9,0.052,15,113,0.9948,3.25,0.28,9.8,white,4
5660,6.4,0.29,0.31,1.5,0.024,26,91,0.9919,3.19,0.29,10.4,white,5
5663,8.0,0.4,0.32,9.1,0.009,33,68,0.9935,3.39,0.35,9.0,white,6
5664,7.5,0.37,0.26,0.6,0.009,18,128,0.9958,3.35,0.48,9.6,white,5
5665,5.8,0.23,0.39,9.3,0.027,58,144,0.9942,3.13,0.28,11.4,white,5
5666,10.0,0.62,0.12,0.9,0.059,16,78,0.9952,3.25,0.62,9.9,red,4
5667,9.4,0.42,0.02,1.1,0.142,10,48,0.9954,3.28,0.6,13.4,red,8
5669,6.8,0.37,0.18,6.6,0.009,24,96,0.9963,3.18,0.48,9.2,white,5
5670,7.5,0.17,0.38,2.4,0.017,63,139,0.9949,3.21,0.54,11.9,white,7
5671,6.6,0.3,0.41,2.4,0.039,23,89,0.9956,3.17,0.55,10.2,white,5
5672,9.6,0.75,0.59,6.3,0.045,40,12,0.9943,3.36,0.67,11.1,red,5
5674,7.1,0.2,0.29,0.6,0.035,37,143,0.9932,3.11,0.42,12.1,white,6
5675,7.7,0.41,0.02,2.4,0.147,17,6,0.9965,3.56,0.63,9.4,red,5
5676,9.0,0.7,0.04,6.3,0.186,8,42,0.9971,3.39,0.56,8.6,red,4
5677,9.1,0.67,0.46,0.9,0.138,2,92,0.9992,3.71,0.6,9.2,red,5
5678,5.8,0.31,0.36,3.0,0.01,33,186,0.9969,2.88,0.51,10.8,white,4
5679,7.4,0.2,0.44,10.0,0.013,59,152,0.9969,3.18,0.42,10.1,white,6
5680,6.6,0.21,0.39,0.9,0.021,34,127,0.9968,3.11,0.62,10.9,white,6
5681,7.2,0.26,0.35,0.6,0.009,65,106,0.9933,3.3,0.46,9.5,white,5
5682,6.5,0.36,0.43,0.6,0.022,3,109,0.9901,3.05,0.48,11.6,white,5
5683,6.5,0.16,0.35,3.3,0.054,18,79,0.9941,3.09,0.52,12.5,white,7
5684,8.9,0.35,0.18,9.7,0.009,29,150,1.0,3.45,0.49,11.4,white,5
5686,7.0,0.35,0.42,7.1,0.075,51,161,0.9944,3.18,0.59,10.6,white,5
5688,6.5,0.14,0.34,5.5,0.088,22,133,0.9961,3.36,0.44,13.0,white,6
5689,7.3,0.36,0.31,15.1,0.009,2,193,0.9901,3.08,0.52,8.8,white,6
5690,6.8,0.32,0.64,7.5,0.011,37,99,0.9961,3.13,0.74,9.2,white,7
5691,7.2,0.38,0.54,0.6,0.019,43,78,0.9968,3.45,0.45,9.7,white,6
5692,6.3,0.15,0.34,3.4,0.053,49,109,0.9985,3.38,0.41,9.9,white,7
5693,6.5,0.3,0.33,1.9,0.046,24,98,0.9952,3.26,0.57,9.5,white,7
5694,8.1,0.46,0.08,0.9,0.079,7,32,0.9967,3.44,0.8,11.0,red,6
5695,7.3,0.32,0.23,0.6,0.045,54,164,0.9979,3.21,0.7,10.2,white,4
5696,6.7,0.29,0.51,22.0,0.009,34,99,0.9923,3.04,0.37,13.5,white,8
5697,7.0,0.32,0.36,1.3,0.009,2,231,0.9966,3.25,0.6,10.8,white,5
5698,5.3,0.24,0.24,3.4,0.043,45,135,0.9906,3.31,0.49,11.8,white,7
5699,7.7,0.42,0.36,0.9,0.02,60,111,1.0002,3.12,0.45,9.5,white,5
5700,7.5,0.47,0.48,7.6,0.126,8,42,0.9984,3.26,0.69,9.7,red,5
5701,7.0,0.68,0.17,1.1,0.033,12,6,0.9929,3.32,0.86,11.3,red,6
5702,7.5,0.15,0.6,6.4,0.009,49,161,0.9945,3.06,0.46,10.5,white,7
5703,7.6,0.35,0.37,0.6,0.06,40,222,0.9952,3.12,0.28,10.2,white,3
5704,6.2,0.14,0.4,4.3,0.019,69,172,0.9926,3.03,0.45,12.9,white,6
5705,7.0,0.3,0.23,6.3,0.017,24,147,0.9933,3.11,0.4,11.2,white,6
5706,6.3,0.12,0.32,0.6,0.056,18,116,0.987,3.0,0.48,12.0,white,7
5707,6.6,0.16,0.34,1.1,0.014,49,138,0.9937,3.13,0.46,9.9,white,4
5708,5.1,0.18,0.29,2.1,0.104,29,122,0.9941,3.2,0.62,9.3,white,5
5709,7.3,0.15,0.59,11.6,0.22,41,198,0.998,3.41,0.48,9.8,white,5
5710,6.6,0.25,0.44,3.5,0.101,77,128,0.9978,3.23,0.57,11.2,white,6
5711,5.2,0.1,0.23,15.4,0.023,34,97,0.9952,3.01,0.65,11.4,white,8
5712,6.9,0.19,0.22,4.6,0.075,35,189,0.9928,2.9,0.6,8.6,white,4
5713,5.5,0.49,0.83,0.9,0.108,3,22,0.9973,3.52,0.72,8.4,red,6
5714,6.6,0.35,0.38,1.2,0.223,12,187,0.9946,3.13,0.42,9.1,white,3
5716,7.2,0.42,0.32,12.6,0.043,23,204,0.9897,3.16,0.52,8.3,white,3
5717,6.6,0.22,0.36,1.8,0.073,21,196,0.9957,3.18,0.44,10.2,white,5
5719,6.6,0.29,0.23,4.0,0.009,28,124,0.9954,3.09,0.63,10.9,white,6
5720,7.6,0.4,0.19,1.4,0.009,11,112,0.9985,3.14,0.53,10.0,white,5
5721,9.5,0.36,0.13,2.3,0.154,22,36,0.9969,3.66,0.83,10.9,red,7
5722,6.1,0.27,0.39,5.6,0.055,52,133,0.9941,3.08,0.56,11.7,white,6
5723,9.3,0.59,0.01,2.9,0.168,1,16,0.9973,3.28,0.71,9.5,red,4
5724,7.8,0.33,0.38,0.6,0.012,47,145,0.9921,2.98,0.56,11.2,white,7
5725,6.5,0.08,0.26,7.4,0.058,15,179,0.9954,3.3,0.55,12.0,white,6
5726,6.6,0.21,0.17,1.1,0.009,30,71,0.9934,3.49,0.66,11.6,white,7
5727,7.5,0.71,0.24,0.9,0.145,10,48,0.993,3.29,0.85,10.4,red,5
5728,7.3,0.34,0.2,10.3,0.027,49,107,0.9933,3.43,0.45,9.6,white,5
5729,8.4,0.19,0.23,2.9,0.056,27,159,0.9896,3.06,0.3,8.9,white,6
5730,8.6,0.18,0.42,6.7,0.009,2,140,0.9966,3.32,0.71,13.5,white,6
5731,10.3,0.7,0.03,7.5,0.041,7,68,0.9976,3.32,0.78,11.0,red,5
5732,7.3,0.17,0.36,7.8,0.014,76,150,0.9995,3.25,0.27,11.8,white,6
5733,10.4,0.47,0.2,0.9,0.105,4,55,0.9973,3.19,0.96,11.7,red,7
5734,6.1,0.25,0.51,3.1,0.025,51,195,0.9971,3.04,0.42,11.3,white,6
5735,7.9,0.45,0.15,10.4,0.014,18,170,0.995,3.46,0.47,9.8,white,4
5737,6.4,0.24,0.25,0.6,0.039,58,100,0.9958,2.98,0.54,9.0,white,5
5739,6.4,0.17,0.08,5.4,0.042,29,143,0.9987,3.25,0.37,8.7,white,4
5741,7.4,0.23,0.33,13.2,0.18,18,86,0.9933,2.97,0.41,11.7,white,6
5744,7.1,0.42,0.34,8.3,0.115,40,123,0.9908,3.34,0.5,10.9,white,5
5746,7.2,0.19,0.39,55.2,0.02,31,139,0.9927,3.15,0.51,11.3,white,5
5748,8.3,0.12,0.72,1.3,0.073,28,85,0.9963,3.25,1.03,9.8,red,8
5749,6.3,0.34,0.56,8.0,0.12,57,103,1.0034,3.5,0.63,10.0,white,6
5750,6.0,0.24,0.3,2.1,0.059,45,215,0.9995,2.95,0.55,12.6,white,5
5751,10.9,0.21,0.1,0.9,0.09,18,28,0.9941,3.34,0.72,10.3,red,6
5752,7.1,0.15,0.41,2.6,0.016,56,95,0.9993,3.07,0.48,8.5,white,6
5754,7.8,0.16,0.41,14.6,0.162,61,143,0.995,3.22,0.76,10.4,white,5
5755,6.7,0.25,0.27,2.6,0.026,31,122,0.9931,3.31,0.52,12.6,white,8
5756,7.1,0.49,0.5,2.8,0.162,35,141,0.9964,3.07,0.58,9.4,white,5
5757,9.6,0.61,0.92,0.9,0.043,37,105,0.997,3.33,0.74,10.7,red,5
5758,5.6,0.2,0.42,13.1,0.091,4,168,0.9933,3.22,0.71,8.7,white,6
5759,7.8,0.69,0.06,11.5,0.012,1,6,0.9982,3.06,0.5,9.2,red,4
5760,5.9,0.36,0.53,4.8,0.009,45,145,0.9941,3.21,0.49,11.5,white,6
5761,7.8,0.1,0.32,2.3,0.108,16,171,0.9936,3.29,0.32,10.0,white,6
5762,5.5,0.3,0.3,8.3,0.067,40,159,0.9997,3.17,0.52,11.0,white,6
5764,6.9,0.16,0.32,3.6,0.03,61,254,0.9945,3.12,0.28,9.1,white,5
5765,6.8,0.19,0.39,2.6,0.021,40,59,0.9887,3.16,0.48,9.5,white,7
5766,6.8,0.36,0.44,1.5,0.032,72,79,0.9948,3.28,0.48,9.0,white,4
5768,7.8,0.36,0.26,20.2,0.046,18,129,0.9882,2.88,0.31,11.5,white,5
5769,11.2,0.44,0.15,2.6,0.084,14,49,0.9994,3.22,0.76,13.9,red,8
5770,6.8,0.3,0.16,0.6,0.073,26,123,0.991,3.14,0.39,10.7,white,5
5771,5.4,0.49,0.46,10.6,0.03,53,141,0.9958,3.28,0.62,9.0,white,5
5772,8.9,0.43,0.15,0.9,0.11,12,61,0.9945,3.69,0.62,9.4,red,4
5773,7.6,0.16,0.22,0.6,0.043,53,227,0.9931,3.48,0.59,8.9,white,4
5774,8.5,0.15,0.46,15.3,0.009,13,177,0.9976,3.34,0.4,10.1,white,6
5775,7.3,0.31,0.29,15.0,0.037,30,141,0.9924,3.0,0.56,11.7,white,6
5776,7.6,0.37,0.25,7.1,0.015,17,159,0.9949,3.43,0.45,10.9,white,5
5777,8.1,0.25,0.27,2.5,0.095,20,160,0.9968,3.44,0.43,9.4,white,5
5778,8.2,0.48,0.43,1.8,0.009,7,130,0.9946,3.29,0.46,10.3,white,4
5779,6.1,0.34,0.38,0.6,0.02,39,125,0.9932,3.07,0.47,9.6,white,5
5780,6.5,0.47,0.32,16.2,0.052,36,149,0.9912,3.1,0.53,10.6,white,4
5781,7.0,0.23,0.49,3.2,0.028,61,134,0.9932,3.37,0.4,11.7,white,6
5782,8.0,0.22,0.38,2.9,0.152,19,141,0.9951,3.07,0.47,11.6,white,6
5783,7.0,0.31,0.36,17.5,0.051,26,102,0.9932,3.07,0.52,10.2,white,6
5786,7.1,0.48,0.29,20.7,0.025,18,167,0.9925,3.2,0.56,9.9,white,3
5787,5.5,0.27,0.49,2.8,0.009,48,130,0.9945,3.3,0.49,9.6,white,5
5788,11.0,0.64,0.04,3.1,0.035,4,95,0.9994,3.36,0.5,9.9,red,5
5789,7.7,0.49,0.04,2.7,0.126,30,47,0.9966,3.3,0.5,11.0,red,5
5790,6.4,0.31,0.32,3.8,0.057,17,139,0.9948,3.29,0.24,8.0,white,4
5791,5.2,0.51,0.16,0.9,0.057,29,67,0.9963,3.4,0.72,8.5,red,5
5792,7.8,0.47,0.22,6.1,0.088,1,76,0.9973,3.08,0.84,10.7,red,7
5794,6.5,0.38,0.3,0.8,0.018,38,90,0.9965,3.08,0.47,13.3,white,6
5796,5.6,0.32,0.43,2.6,0.014,41,159,0.9952,3.08,0.79,9.3,white,5
5797,6.5,0.35,0.35,27.7,0.037,42,55,0.9971,3.27,0.57,9.7,white,6
5798,9.6,0.58,0.31,0.9,0.214,8,31,0.9949,3.39,0.99,10.5,red,6
5799,10.7,0.79,0.51,4.2,0.049,39,33,0.9977,3.05,0.83,11.4,red,5
5800,6.5,0.44,0.29,8.3,0.018,28,191,0.9949,3.2,0.68,8.9,white,4
5801,6.9,0.29,0.0,1.0,0.08,54,53,0.9971,3.63,0.8,12.3,red,7
5802,7.6,0.33,0.24,6.5,0.009,42,141,1.002,3.52,0.54,8.9,white,5
5803,5.7,0.36,0.3,2.8,0.009,27,178,0.9913,3.31,0.41,10.0,white,4
5804,7.0,0.24,0.17,2.7,0.049,45,32,0.9899,3.32,0.51,12.2,white,7
5805,6.6,0.31,0.12,2.7,0.05,43,112,0.992,3.51,0.51,12.1,white,6
5806,6.9,0.13,0.22,3.9,0.057,76,141,0.9911,3.34,0.48,9.4,white,5
5807,8.5,0.19,0.21,3.0,0.042,56,71,0.9977,3.01,0.33,11.9,white,6
5808,8.2,0.17,0.4,5.9,0.009,35,98,0.9948,3.48,0.66,10.7,white,6
5809,7.7,0.18,0.3,11.1,0.029,37,190,0.9943,2.8,0.69,11.0,white,6
5812,9.0,0.57,1.0,0.9,0.111,38,83,0.9957,3.3,0.38,9.9,red,5
5813,7.8,0.15,0.28,7.0,0.013,62,113,0.9933,3.36,0.6,9.7,white,6
5814,7.3,0.38,0.32,1.8,0.047,20,131,0.9991,3.29,0.48,11.1,white,6
5816,5.3,0.35,0.37,0.6,0.036,36,170,0.9924,3.08,0.52,11.4,white,6
5817,7.9,0.42,0.44,16.2,0.07,34,165,0.9946,3.0,0.5,10.7,white,6
5818,7.0,0.27,0.35,19.4,0.101,24,57,0.9931,3.15,0.47,10.5,white,6
5819,7.1,0.35,0.36,4.6,0.023,23,182,0.9941,3.08,0.55,11.5,white,6
5821,10.1,0.51,0.34,0.9,0.049,29,62,0.9982,3.13,0.67,10.9,red,5
5824,8.8,0.64,0.72,3.3,0.083,7,86,0.9982,3.34,0.49,10.3,red,4
5825,7.7,0.3,0.34,10.4,0.016,56,200,0.9939,3.15,0.5,8.4,white,4
5827,8.3,0.25,0.4,2.1,0.009,31,127,0.994,3.36,0.69,9.8,white,6
5828,6.5,0.26,0.37,19.7,0.019,27,95,0.9953,3.3,0.56,9.2,white,5
5829,8.4,0.54,0.06,4.6,0.077,9,18,0.9922,3.39,0.95,10.3,red,5
5831,6.2,0.21,0.5,17.6,0.027,10,109,0.9919,2.97,0.52,11.5,white,7
5832,4.8,0.2,0.41,2.7,0.009,29,114,0.995,3.38,0.36,10.1,white,6
5833,8.3,0.28,0.25,4.3,0.056,47,93,0.9975,3.04,0.38,8.0,white,4
5834,7.5,0.18,0.38,5.4,0.017,35,54,0.9917,3.19,0.66,10.9,white,7
5835,8.3,0.48,0.71,1.2,0.137,16,8,0.9961,3.47,0.58,10.7,red,7
5836,8.8,0.61,0.19,1.9,0.036,44,6,0.996,3.61,0.64,11.4,red,5
5837,7.2,0.22,0.3,16.3,0.031,13,152,0.9969,2.95,0.39,8.3,white,5
5838,6.8,0.08,0.25,3.7,0.128,18,140,0.9913,3.27,0.67,10.0,white,5
5839,7.0,0.2,0.34,9.2,0.016,10,189,0.9891,3.34,0.6,9.4,white,5
5840,6.0,0.63,0.12,0.9,0.065,12,111,0.9963,3.49,0.99,9.5,red,5
5841,7.0,0.28,0.38,2.7,0.017,15,121,0.998,3.33,0.44,10.0,white,6
5842,6.2,0.45,0.41,0.6,0.018,23,239,0.9915,3.22,0.24,11.8,white,3
5843,11.2,0.15,0.1,2.4,0.121,2,44,0.995,3.26,0.68,10.3,red,6
5844,6.6,0.2,0.27,10.4,0.011,40,87,0.9922,3.39,0.48,11.3,white,6
5846,6.0,0.41,0.37,3.2,0.01,49,172,0.9969,3.49,0.37,10.1,white,3
5848,7.9,0.4,0.33,1.1,0.023,41,95,0.9903,3.32,0.62,11.1,white,6
5849,6.9,0.34,0.59,6.3,0.019,21,100,0.9937,2.94,0.49,10.4,white,7
5850,9.0,0.52,0.02,5.6,0.124,3,21,0.9968,3.27,0.56,12.6,red,7
5851,5.7,0.49,0.19,17.1,0.027,46,142,0.9992,3.48,0.75,10.9,white,6
5852,7.1,0.45,1.0,1.6,0.062,6,38,0.9943,3.22,0.85,11.8,red,7
5853,6.7,0.43,0.3,1.7,0.009,17,155,0.9924,3.34,0.65,8.2,white,5
5855,6.8,0.42,0.56,6.2,0.019,17,193,0.9923,3.2,0.61,8.7,white,5
5857,6.5,0.45,0.3,0.6,0.038,20,166,0.9897,3.28,0.65,11.0,white,3
5858,6.0,0.32,0.38,6.0,0.018,28,137,0.9979,2.95,0.36,11.1,white,5
5859,10.3,0.37,0.95,5.9,0.035,1,75,0.9952,3.12,0.53,11.1,red,7
5860,7.6,0.23,0.27,9.2,0.017,20,151,0.996,3.04,0.52,11.8,white,6
5861,9.3,0.52,0.25,1.6,0.012,11,65,0.9968,3.64,0.33,10.4,red,5
5862,7.4,0.25,0.4,12.7,0.064,42,162,0.9955,3.28,0.61,11.3,white,6
5863,7.8,0.29,0.28,17.1,0.071,23,164,0.996,3.16,0.49,12.3,white,4
5864,5.9,0.32,0.25,3.6,0.012,32,113,0.994,2.9,0.46,10.1,white,5
5865,7.6,0.14,0.38,4.3,0.011,19,135,0.9935,3.25,0.5,10.3,white,7
5866,6.6,0.14,0.23,17.9,0.083,66,149,0.9957,3.03,0.35,9.6,white,6
5867,6.2,0.2,0.48,0.6,0.009,60,186,0.9933,3.53,0.44,9.2,white,4
5868,6.9,0.18,0.42,9.7,0.106,49,163,0.9941,2.93,0.54,10.8,white,7
5869,8.6,0.54,0.56,0.9,0.012,2,82,0.9972,3.3,0.78,10.5,red,5
5871,5.3,0.29,0.25,20.1,0.009,29,93,0.9911,3.01,0.57,10.4,white,4
5872,4.9,0.5,0.44,3.4,0.057,21,132,0.9941,3.29,0.46,9.6,white,5
5873,6.9,0.27,0.25,13.0,0.039,39,254,0.9883,3.21,0.4,10.9,white,7
5874,8.6,0.68,1.0,1.5,0.065,6,36,0.9952,3.18,0.52,10.8,red,7
5875,6.4,0.24,0.2,6.0,0.165,31,162,0.997,2.97,0.65,8.3,white,3
