id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
19196,200000,1,2,2,25,0,4,-2,-1,3,4,113000,75852,118861,147587,151978,155719,32596,75852,42376,21923,49999,55980,0
19197,100000,2,1,2,67,6,0,-1,1,-1,3,83237,56192,70046,47112,40276,26897,23589,12814,70046,19482,16583,11368,0
19198,150000,2,1,2,48,1,6,6,6,5,3,42151,52772,74891,40549,40977,121318,8448,14112,22131,10238,13441,50617,1
19199,20000,2,1,1,59,5,-1,-1,0,5,0,3405,4362,9354,10224,10536,12234,1047,635,1891,1697,10536,1328,1
19200,300000,1,2,2,25,4,-1,-1,-2,2,0,211991,116641,193453,86928,89431,205994,32549,37611,19789,43153,38500,63117,0
19201,20000,2,2,2,27,-1,-1,-1,4,-2,0,6982,8144,12419,10337,10556,4191,1161,3157,2504,3326,10556,1932,0
19203,20000,2,2,2,29,-1,-1,0,2,-1,-1,8803,5623,11864,16609,14934,10781,1817,2122,1289,6118,4728,3134,0
19204,100000,2,1,2,28,-1,-1,5,-1,0,-1,90894,56025,22077,81173,15785,31107,90894,8507,10404,36355,15785,13892,0
19205,80000,1,5,2,45,2,4,-1,1,-2,1,27628,19695,15130,31692,37928,33261,27628,2531,7209,16263,11125,33261,1
19206,80000,1,5,2,69,0,5,-1,-1,-1,3,49749,26345,55900,13983,33100,40115,23472,5146,23110,3837,4903,40115,0
19207,50000,1,2,1,26,2,0,-1,0,0,3,10923,21931,19224,28042,22880,12935,3561,7366,19224,14259,1010,5623,0
19208,80000,1,1,3,33,4,0,5,5,6,-1,35069,18855,41847,48619,39286,11027,8369,9887,25941,1067,20760,5431,0
19210,50000,2,1,1,33,-1,-1,-1,3,-1,-1,49067,23888,28690,31773,36720,24106,16469,6673,28690,12769,13619,5190,0
19211,300000,1,2,1,33,3,-1,0,2,-1,-1,50503,77930,148832,160110,205057,115993,16792,29954,43926,62807,74917,61841,0
19212,30000,2,1,1,62,-1,-2,0,4,0,5,17168,30377,17135,17347,25018,13058,5071,7879,4756,7173,11613,5509,0
19213,200000,1,1,1,23,-1,0,2,5,1,-1,54734,91941,113410,143336,120031,87112,15249,44088,34649,77643,26143,26580,0
19214,200000,1,1,2,67,-1,-1,0,-1,5,2,189484,105494,101583,58882,90635,54796,92873,46246,101583,6990,40639,31255,0
19216,100000,2,2,1,41,4,0,8,6,0,-1,27388,63815,34402,49832,17073,18013,14671,37734,10308,13416,7153,8384,0
19217,80000,2,0,2,61,-2,2,-1,6,-1,0,11780,19794,52313,42353,23596,43124,3674,10983,25119,6710,8265,24648,0
19218,50000,2,1,2,45,6,2,-1,1,-1,-1,22840,16110,37677,36059,25620,12107,7280,16110,4448,5126,25620,6022,1
19220,50000,2,2,2,48,4,0,-1,6,1,8,23389,32681,18159,25336,22312,33893,4901,14258,3936,7075,6851,5378,0
19224,80000,1,2,2,27,-1,0,-1,0,-1,8,30613,31282,27281,41215,41966,40118,10875,3454,13130,9628,11266,40118,0
19225,50000,2,2,2,36,8,-1,-1,0,0,0,14841,28264,33279,14801,25926,26359,14841,5938,13575,8021,10959,6505,1
19226,100000,2,1,1,51,1,0,-1,-1,3,8,38060,33541,57970,25575,43900,20124,23311,18544,17298,9012,18624,7556,1
19227,150000,2,1,2,27,-2,0,0,4,6,1,66556,53780,61668,104590,64875,89296,34723,27691,21810,12968,20073,25214,0
19228,200000,2,1,1,69,2,0,4,-2,-1,0,40095,71039,58912,157919,35080,74605,10050,8868,28724,73584,21724,74605,0
19229,150000,2,3,1,59,0,-1,0,3,1,-1,53530,60633,113741,24818,85108,89522,19445,12423,113741,11715,85108,36314,0
19230,30000,2,1,1,28,-2,0,-1,-1,1,-1,22310,11207,7983,9994,23115,22417,3708,11207,3323,3403,5045,9754,0
19232,30000,2,2,1,24,1,-1,-1,0,3,-1,12459,11986,13519,5720,23972,8287,7460,3913,4699,1980,12178,2653,1
19233,30000,1,2,1,35,-1,-1,1,-1,-1,1,12402,9542,7820,6063,10872,6820,6800,2193,2509,3255,3364,3104,0
19234,300000,1,3,2,26,0,-1,-1,-1,-1,-1,110258,223637,206776,214944,230651,211597,39209,93813,102570,123454,55970,12063,0
19235,100000,2,3,3,49,0,2,0,-1,0,-1,62041,50925,53587,24899,41078,47184,9929,29823,20046,24899,14302,5937,0
19236,100000,2,2,2,69,2,-1,-1,3,1,-1,19848,20274,87867,48006,34454,63728,8242,5429,22670,19481,3767,38691,0
19237,30000,1,2,2,33,-1,0,-1,-1,-1,6,8160,11803,11880,14655,17505,9261,1744,5932,2400,5703,6981,3523,0
19238,20000,2,4,2,56,2,-2,-1,0,4,3,9903,6201,15023,4688,12231,4968,2931,3579,3644,1432,1576,2744,0
19239,150000,1,1,1,32,-1,-1,6,-1,0,2,40679,54629,67215,99478,127294,51884,15203,37774,27478,46860,127294,29528,0
19240,30000,2,2,1,34,-1,3,4,-1,-1,-1,7163,19831,17102,15570,8310,10162,917,6966,4477,5397,1380,3960,0
19241,10000,1,1,2,31,-2,8,0,0,0,-2,5073,5816,5965,4829,3071,3461,1808,5816,2554,4829,620,542,0
19242,300000,1,3,1,41,-1,1,-1,3,0,-1,124092,164024,137544,73141,149834,142679,29697,82490,60013,22631,71472,79522,0
19244,50000,2,2,3,70,0,0,0,8,-1,0,24550,15060,19947,23360,33955,35349,9245,6106,4389,23360,33955,5560,0
19245,10000,1,2,1,61,-1,0,1,-1,0,0,6850,4991,7467,5689,5260,2055,6850,1465,3381,2120,5260,2055,1
19246,30000,2,1,1,72,0,2,0,-1,-1,-1,9613,26272,18840,8579,6923,14298,2812,8868,1371,1207,2659,5221,0
19247,200000,2,2,1,51,-1,2,0,-2,-1,4,54023,73399,160802,109045,50951,38506,21423,28045,35903,31327,18662,6248,0
19248,100000,1,0,1,51,-2,3,-1,-1,6,1,66586,32414,25251,31474,68608,93033,30004,14127,11047,14295,68608,50369,0
19249,80000,2,1,0,36,-1,0,1,-1,0,1,13669,41053,35606,41663,36284,49824,13669,15875,4382,41663,18747,13216,0
19250,80000,2,4,1,53,-1,-2,6,1,1,-1,38177,38114,40920,34498,42709,22645,14985,13491,13556,21391,12471,8843,0
19251,50000,2,1,2,28,0,0,-1,-1,6,-2,16981,11108,21090,21870,17397,18345,4951,2778,6537,5628,6379,3319,0
19253,10000,2,0,1,51,-1,2,-1,5,0,0,2151,5243,3457,7008,5244,2638,977,5243,2088,2939,3061,1217,0
19254,50000,1,1,1,50,-1,0,6,1,2,2,28449,12571,15528,13260,30933,14301,7743,3888,7883,4922,2354,7579,0
19255,20000,2,2,2,70,-1,-1,1,0,-1,-1,10402,7419,12094,18108,17126,6709,3465,651,4545,3762,4396,2449,0
19256,20000,2,1,2,43,-1,-1,0,-1,-1,0,14236,7282,9998,6005,6378,11696,7522,2899,4634,1881,2715,2757,0
19257,10000,2,2,1,66,0,1,-1,-1,6,-2,3383,6270,3300,2524,3873,3821,801,2327,913,1265,996,3821,0
19258,20000,2,1,1,73,5,1,-1,0,-1,4,17312,16519,9383,12712,13808,11625,17312,1347,2166,5116,13808,5736,0
19259,50000,2,1,2,48,-1,-1,-1,4,1,5,33084,16857,16833,34761,16935,36641,19671,4926,1051,22990,9845,12833,0
19260,80000,2,1,1,43,0,1,0,8,3,1,19029,38288,29209,18767,44601,31128,6739,19218,16329,7052,22025,9919,1
19262,100000,1,2,2,58,-1,-1,-1,0,0,-1,50472,36075,70392,29511,65003,47275,21645,8371,30127,10356,25412,15881,0
19263,50000,1,1,1,55,0,-2,4,-1,-1,0,15246,32639,23533,29515,12669,15622,6083,12200,9027,4349,3754,1163,0
19264,30000,2,1,2,37,1,-1,-1,-1,2,3,8536,7264,9811,17608,4645,8483,538,2988,4214,2921,870,1791,1
19265,10000,1,2,2,66,-1,-1,-1,0,-2,-2,9094,1459,3927,4460,5869,6414,3162,434,1461,2342,3248,6414,0
19266,10000,2,2,3,23,6,-1,-1,-2,0,1,2418,5612,4382,7847,5378,6183,338,1285,1740,2748,1513,1226,1
19267,20000,1,2,1,23,6,3,0,0,5,8,10313,7647,9832,9153,7395,10669,3732,1890,9832,2919,7395,1343,0
19268,50000,2,2,1,57,8,0,0,5,2,0,32099,19937,29424,34159,11116,22859,15094,13330,11864,14732,5053,14891,0
19269,80000,2,2,2,22,5,-1,1,3,3,-1,31396,64650,41789,38711,20137,32240,11511,14262,41789,16760,20137,19029,1
19270,100000,1,2,1,25,-1,2,1,4,-1,-1,41912,47913,49031,60619,37121,45736,17519,17132,13561,21684,13246,6647,0
19271,300000,1,2,2,67,-1,-1,-1,3,0,5,88959,97286,80494,77365,42240,147188,15809,32517,21536,17346,14645,53775,0
19272,80000,1,1,2,27,2,2,-1,-1,6,-1,50113,46327,37169,36033,28137,43886,12068,46327,7792,5824,16534,12401,1
19274,50000,2,3,3,47,8,0,-2,0,-1,6,25546,17294,26082,22706,30311,20982,13766,2518,11172,7376,9829,8109,0
19275,10000,1,3,1,53,2,-1,1,-1,-1,-1,6698,1311,4403,6561,4982,4245,2362,239,956,2194,915,744,0
19276,30000,2,1,0,26,-1,1,0,4,1,3,9674,18995,12863,16103,9374,11809,1430,8979,6420,2418,4515,4383,0
19277,50000,1,2,1,43,-2,-2,0,-1,8,3,43631,20679,16391,41291,18764,17960,12530,20679,10224,16885,10467,7253,0
19278,300000,2,2,1,66,-2,-1,4,-1,0,-1,188891,216943,120235,51466,111165,56306,63716,161043,55600,20332,111165,12503,0
19279,20000,1,2,2,45,1,0,0,-1,-2,0,5293,14899,8025,9008,4357,4508,2497,6105,5405,2045,2210,2019,1
19280,100000,1,2,2,63,6,-1,3,-1,-2,5,20224,30452,14476,40101,29274,21430,5469,14350,14476,23246,15560,12305,0
19281,20000,1,2,2,41,0,-1,-1,4,0,2,4227,8000,6248,6754,10649,11989,1103,2636,799,6754,2932,1468,0
19282,200000,1,4,1,62,-1,0,0,0,3,-1,73871,96013,45583,66973,48781,82421,31477,11852,14256,11241,14226,44839,0
19284,100000,1,1,3,24,4,-2,4,8,4,0,55490,13010,71104,11653,9877,39490,26878,3880,10162,3383,6415,39490,1
19285,150000,1,1,1,39,-1,-1,3,-1,-1,-2,84893,25582,74030,19895,73098,100287,31547,9597,23296,2090,15394,53295,0
19286,100000,1,2,1,52,-2,3,-1,2,0,0,32054,13639,20921,75494,30544,14799,15720,1579,5721,40763,30544,6065,0
19287,10000,2,2,1,22,6,1,-1,4,-1,-2,6961,6550,7072,4244,2679,6285,2226,2227,3440,1004,600,2990,0
19288,100000,1,1,2,64,1,2,-1,3,0,6,17366,35913,41591,33527,36395,42091,11873,35913,20026,16356,14617,21383,1
19290,80000,2,2,2,41,8,-2,8,0,2,-1,15035,44401,30348,29624,54204,25927,7666,7113,14347,15784,21842,11316,1
19291,200000,1,3,2,55,-1,-1,8,6,-2,-1,59484,62365,43966,59379,122914,40518,23664,15083,43966,4699,54091,12303,0
19292,30000,2,3,1,67,-1,3,-1,8,3,-1,10137,10946,11057,13056,10121,9751,5945,4275,4707,8331,717,4234,0
19293,300000,1,3,3,69,-2,6,3,5,0,5,52583,78532,66024,107996,168704,54228,19875,36963,13732,41413,31126,22739,0
19295,80000,2,2,2,25,5,3,0,-1,6,-1,36847,17677,52178,61485,51941,28256,8968,1524,13341,15595,28444,9045,0
19296,20000,2,3,0,48,8,4,-1,-1,-1,-1,9461,13940,9625,5145,19410,6928,2155,5222,2724,1429,19410,2983,0
19297,100000,2,4,2,32,-1,-1,4,-1,6,4,79123,63621,47413,33445,62147,21143,30996,34162,20423,12557,62147,8102,0
19298,20000,1,1,1,21,1,6,3,0,1,3,4829,5666,8857,11127,6711,16127,2158,3419,1027,3718,1023,6883,1
19299,50000,2,1,1,36,5,1,-1,-1,3,-1,13403,22654,26985,17300,8897,26581,5681,6348,10053,2781,3476,3864,1
19300,30000,2,2,2,28,6,-1,5,-1,2,4,9573,21827,16665,9337,11854,9214,3724,9131,5973,9337,5783,3346,1
19301,80000,1,2,1,73,-1,5,-1,1,-1,0,70859,36064,18858,25212,24370,43881,33719,6787,6346,8587,7152,10645,0
19303,80000,2,1,2,61,1,2,0,0,-1,8,46368,32592,24551,22243,44733,54190,46368,13442,5039,3998,7178,30165,0
19304,50000,2,2,3,70,-1,-1,4,0,8,-1,20818,37637,22122,23314,12205,17699,4247,37637,22122,8771,2420,4284,0
19305,100000,1,2,2,22,0,3,-1,-1,-1,0,60883,44300,59451,45486,26280,51048,7797,15913,11140,45486,12868,19054,0
19306,20000,1,2,2,56,-2,4,8,3,4,-1,5166,8924,7316,9101,7425,13255,1920,4259,3242,2967,2794,3792,1
19307,50000,2,1,2,60,-1,6,5,-2,3,2,19347,26647,13562,35180,9235,10728,4789,8098,5271,16660,1928,2680,0
19308,150000,2,3,2,35,0,3,-1,8,0,2,54508,75067,54500,15730,100299,125769,28107,24303,21726,7330,44286,57732,0
19309,20000,1,1,1,22,1,1,-1,6,1,-1,10979,10318,9237,12511,10349,4005,10979,801,4579,4662,3453,2191,1
19310,50000,2,1,1,31,-1,6,0,2,0,-1,13994,17026,19210,15475,30083,13141,13994,8134,7936,15475,9496,5404,0
19311,30000,2,3,0,72,2,-1,2,-1,-1,-1,8181,10745,21807,17064,10079,16476,3064,5633,9052,7482,1079,8133,1
19312,100000,1,1,1,28,1,-1,-1,0,-1,-1,29917,47789,44001,71226,47379,64776,29917,9377,5665,12358,26146,31179,0
19313,150000,2,1,1,24,3,-2,-1,0,0,5,41604,58839,71178,56389,28770,49010,17079,18000,24767,18555,18969,9665,0
19314,20000,2,4,2,21,1,8,0,-1,-2,8,8460,5816,4344,8194,12016,8287,2050,2792,1047,1650,3823,1122,1
19315,20000,2,1,2,37,6,-1,6,0,0,0,7501,8235,8531,15302,5227,12590,2173,2564,1726,5144,759,3912,1
19316,500000,2,2,2,69,2,2,2,8,-2,0,247381,173615,180696,205238,146764,112288,123682,92319,69296,58857,89852,52854,1
19317,30000,2,2,2,62,2,-2,-1,-1,-2,4,8339,9618,7031,5075,10720,16468,8339,2492,1945,1831,3053,3024,1
19318,100000,2,2,2,36,0,4,0,2,-1,0,61121,34126,28691,92809,37468,20066,22691,4692,10751,15085,15322,10548,0
19319,30000,1,2,2,33,-1,-2,-1,0,6,-2,9552,13342,14365,7683,27213,9672,3404,2531,14365,2282,12170,2631,0
19320,20000,1,1,1,55,0,-2,1,0,-1,-1,4774,8441,5744,9225,8183,14528,1097,2804,1060,3490,526,2367,0
19321,30000,2,2,2,42,-1,-1,-1,0,0,0,10105,19398,16854,10882,11673,21417,3765,8483,3432,5049,2135,21417,0
19322,20000,1,2,2,29,-2,0,-1,5,-1,-1,17998,7531,8100,5732,8113,11380,5808,594,2216,2257,2622,3288,0
19323,500000,2,2,1,49,-1,0,2,-1,-1,-1,121483,165006,307513,132968,179937,120237,42516,120179,250142,20828,72844,57828,0
19324,150000,2,2,1,34,-1,-1,6,0,-1,-1,64153,112073,35291,72056,70197,72298,27098,55728,10609,31198,20109,24265,0
19326,30000,2,2,1,27,3,3,-1,-2,-1,6,11690,6285,16911,10904,16325,14959,1846,3098,4138,1758,3969,14959,1
19327,50000,2,5,1,21,-1,0,-1,-1,0,-1,20276,30105,23689,18221,25544,8732,20276,4958,5719,6124,12999,4097,0
19329,50000,2,1,2,31,2,8,-1,2,1,-1,28051,7499,23603,28071,22114,21105,18187,3678,5652,9552,14440,3111,1
19330,80000,2,2,1,31,0,0,-1,2,2,2,37868,57197,53227,25175,15442,28699,7902,16246,17045,25175,2750,6849,0
19331,50000,2,1,2,59,0,3,-1,5,6,5,26841,17012,29047,21348,18709,14935,26841,1636,9976,5410,7292,14935,0
19332,30000,1,4,1,51,-1,-2,0,4,-2,-1,12577,18008,18924,10945,24605,10602,2917,7024,4264,3441,6153,3106,0
19333,10000,1,2,2,49,-1,5,0,0,2,1,2363,4581,8740,6564,4553,7227,1189,1947,1672,2505,1238,7227,0
19334,100000,2,2,2,45,0,-1,-1,-1,6,2,68879,29662,83841,41287,86877,68342,27729,2995,15928,11832,42296,17279,0
19335,10000,2,4,1,23,-1,-1,6,-1,-1,3,3625,7701,5497,5659,3591,1997,922,3178,953,1931,194,462,0
19336,10000,2,1,2,44,0,5,-1,-1,-1,6,435,3306,4073,5985,2363,1666,135,954,1994,1938,945,695,0
19337,30000,1,4,1,62,2,5,3,-1,6,8,5601,11239,8518,8016,13397,7713,1241,2618,4081,2484,3213,1604,1
19338,80000,1,3,2,36,-1,4,0,1,3,1,54999,10221,51638,33765,25852,36833,23592,3170,11379,11082,3991,20454,0
19339,50000,1,1,2,63,0,0,-1,6,-1,-1,12927,11860,39444,37647,24156,18934,2850,2931,17465,9490,5285,5277,0
19341,80000,2,1,2,43,0,1,2,0,-2,-1,35218,39447,59436,44069,22562,56517,15363,6833,24249,23007,6095,22614,0
19344,30000,1,2,1,71,1,-2,6,0,1,-1,28050,4277,11769,16154,5744,18138,28050,4277,8257,8374,1800,18138,1
19346,20000,2,2,2,73,-1,1,4,-1,0,-1,6646,7833,18490,7615,5176,6987,2457,2904,5334,2991,787,2088,0
19347,50000,1,2,1,56,0,3,0,-2,2,-1,13583,36804,21506,23835,22557,18150,3302,9171,5458,11264,5298,8228,1
19348,100000,1,2,1,50,0,-1,-1,-1,-1,-1,23439,57552,58075,49046,88743,61743,5168,16847,27177,49046,7915,16219,0
19349,30000,2,1,0,65,0,-1,4,-1,-1,3,8025,8842,9762,23383,12251,4032,1559,5334,9762,23383,12251,2389,0
19351,150000,2,2,1,72,1,0,-1,8,-1,-1,40460,59381,54462,84704,32410,35038,14461,29628,10874,84704,11269,3642,1
19353,200000,2,1,2,67,0,8,-1,2,-1,2,89095,109086,68923,105160,176167,67829,40547,40041,4936,57714,106196,25909,0
19355,150000,2,2,2,36,0,6,-2,-1,-2,2,43221,51397,112153,80758,63261,91991,8173,21748,21277,45041,24624,48462,0
19356,100000,1,2,2,62,3,-1,3,0,0,8,78910,96098,56717,101441,41328,55044,78910,17832,14340,33607,12532,15801,0
19357,80000,1,4,1,46,-2,-1,-1,-2,3,8,39962,33895,37741,43788,53042,10579,19673,13566,18862,20479,6062,5641,0
19359,20000,2,2,2,22,-1,0,-1,6,-1,5,2916,13361,5408,5862,17556,7653,774,4762,856,802,8287,3332,0
19361,20000,2,1,1,23,-1,0,1,-1,1,3,7767,5333,10910,6031,8585,9233,7767,2349,628,2886,8585,9233,0
19362,200000,2,2,3,58,0,3,1,-1,-2,-1,36769,74199,45602,127425,72873,160009,16077,74199,28454,45327,36186,35352,0
19363,10000,2,1,1,36,2,1,2,4,6,5,1804,2439,5889,6033,3848,5017,609,309,3007,3447,582,3093,1
19364,100000,1,2,1,63,1,-1,-1,4,2,0,25707,37428,28897,33436,57143,76324,8150,14456,12096,11588,9365,22259,1
19365,30000,2,3,2,35,-2,0,1,0,4,-1,13531,18564,12755,7750,8428,20357,13531,3980,4820,2047,3307,5453,1
19366,20000,2,2,2,26,-1,1,1,-2,2,-1,4329,4403,7482,13978,4540,2727,607,1085,2009,7853,582,1635,0
19367,10000,2,2,2,57,4,-1,4,-1,5,-1,4594,3794,5091,4843,6353,7241,1509,2351,2362,1627,2759,1989,1
19368,20000,2,3,1,64,5,0,-1,3,-2,-2,4499,12092,9101,6344,8040,5600,743,3495,9101,6344,1025,5600,0
19369,10000,2,0,2,27,2,-1,1,3,-1,8,3376,6784,4387,8868,5696,2850,838,6784,2156,888,2638,1104,1
19370,100000,1,1,1,35,0,3,2,4,2,5,64964,31718,17206,63824,29244,28376,24524,31718,9975,35910,13930,8022,0
19371,30000,2,1,1,57,6,-1,0,8,1,1,12216,6431,22452,10581,20814,25330,5118,2547,11511,10581,9952,10170,0
19372,200000,1,1,2,23,-1,-1,8,-1,0,0,134520,73569,89744,83041,60860,158572,134520,15204,40365,28774,27968,68280,0
19373,10000,1,5,2,39,-1,4,2,1,0,0,817,4536,4517,2878,2522,1554,817,2575,1972,1715,1772,444,0
19374,200000,2,1,2,54,3,8,0,0,-1,2,73931,80643,72207,117444,38892,47458,39469,6131,15556,34656,11976,5098,0
19375,80000,1,2,2,74,-1,0,0,2,4,-1,16136,65486,56547,19299,50550,16484,4532,13073,56547,6498,10493,4095,0
19376,150000,2,1,1,30,5,1,8,1,0,4,45898,34265,114210,107472,122290,53401,14438,11330,114210,43074,57916,21859,1
19377,10000,2,1,1,58,8,-1,2,3,3,-1,5028,9176,7894,1460,5309,4187,1536,2001,3365,253,3103,1392,1
19378,50000,1,2,2,58,0,3,2,-1,5,0,28061,17544,16159,15256,27880,41204,9389,7565,1451,6213,4982,5806,0
19380,50000,2,1,1,53,2,8,-1,-1,-1,8,29695,38943,28957,14464,9505,13535,11692,5472,18124,3896,3322,5543,0
19383,150000,1,1,1,47,-1,2,6,-2,0,0,60953,107881,40675,48491,38279,79442,20850,30226,20059,18652,16538,79442,0
19384,30000,2,1,1,43,0,-1,3,-1,-1,-2,23170,12712,7107,19302,7110,16280,6272,2883,2931,19302,1040,8285,0
19385,20000,2,1,1,42,6,2,-1,3,1,0,10600,9163,12343,12027,3476,4802,2893,2353,2748,3124,1113,1628,1
19386,200000,2,5,3,36,5,3,-1,1,3,-1,89462,72521,96181,78154,92842,81204,37086,14265,35255,23881,92842,33518,1
19388,20000,2,1,1,40,0,0,0,1,-1,1,3808,5277,11631,7343,8097,4688,1031,689,1563,1461,1865,1246,0
19389,50000,2,1,1,64,2,-2,-1,0,2,4,22489,33154,17454,19091,11626,8747,9504,33154,7147,8688,2875,5948,1
19390,500000,1,1,2,33,0,8,-1,-1,-1,-1,271972,206248,225293,352270,268507,385661,72963,115548,53738,116450,268507,73230,0
19392,20000,1,2,1,52,-2,6,-1,-1,8,1,12297,7129,7149,7084,2727,15514,6182,1665,1538,3117,931,4414,0
19394,50000,2,2,2,53,-2,2,0,1,4,3,23568,30707,11244,45411,22745,13004,10063,15865,4331,23482,6331,7930,1
19395,10000,1,1,2,53,3,-1,8,3,-1,-1,5461,4341,556,3092,4633,3447,5461,1530,118,1459,937,814,0
19398,200000,1,2,2,66,0,-1,-1,1,3,-1,151796,100855,153449,86926,120028,80500,29089,37364,33544,31465,58616,27584,0
19400,50000,1,2,2,54,-1,0,5,1,2,-1,14914,25244,21676,38047,12533,20219,6240,8392,10073,10788,3627,13068,0
19402,50000,2,2,1,33,6,0,5,8,-2,-1,20241,14926,17557,26191,34595,37004,3883,6121,4385,12698,11254,14489,0
19403,20000,2,2,2,66,-1,-1,1,1,0,8,7476,15084,9223,11088,10999,5588,2678,4410,9223,4604,7509,1343,0
19404,10000,1,5,2,22,-1,3,2,0,-1,0,4213,3536,5515,3876,5944,2348,1048,957,2209,1081,1498,2348,1
19405,30000,1,2,2,52,-1,-1,6,1,-1,-1,11479,9507,19035,10841,5680,18043,4147,9507,6678,5199,2543,6455,0
19406,500000,2,1,1,50,6,0,0,6,0,0,240806,119152,325056,82497,290527,172685,125324,73198,127206,82497,290527,89074,0
19408,10000,1,2,1,26,-2,-1,-1,-2,0,-1,3950,2750,2080,4317,5127,3385,1007,501,583,917,1301,1152,0
19409,100000,1,2,2,59,3,-1,1,-2,6,-1,38976,31788,66765,52688,15375,43001,11622,11828,30256,12269,1862,10988,1
19410,500000,2,4,1,68,4,6,-1,3,-1,3,158127,160054,193469,83727,206896,326394,53440,17648,9382,32493,67192,326394,0
19411,100000,1,2,1,71,-1,2,3,-1,-2,5,45040,55503,43006,61579,48008,67021,21848,33508,28800,12096,24421,67021,0
19412,300000,2,1,3,21,-1,-1,-1,-2,-1,-1,62886,262995,146943,70131,235351,84089,22815,79275,72892,70131,43144,29954,0
19414,10000,1,2,1,62,-1,0,-1,0,0,-1,3357,3058,6161,2844,8541,5367,1204,1405,2721,1667,2646,3353,0
19415,10000,2,1,2,43,-1,8,0,4,8,0,8872,5145,3502,2570,4582,7345,1506,2469,987,340,1803,7345,0
19416,100000,2,4,1,71,0,2,5,0,6,-1,40701,43425,68358,49178,41381,18968,13258,21544,68358,28763,21003,10237,0
19420,80000,2,2,2,32,0,-1,3,-1,4,2,11539,13189,64524,36445,20371,40150,2649,8414,34713,20348,5116,14434,0
19421,80000,2,1,2,44,-2,-1,1,2,0,-1,28230,55575,27680,59227,48416,22890,12874,28827,27680,13448,19753,1228,0
19423,150000,2,3,3,74,0,-1,0,0,0,-1,57952,36862,44564,51283,50464,64972,25738,7122,9309,17265,50464,39652,0
19424,50000,2,2,1,68,2,-1,3,1,-1,4,24951,17120,28219,16054,28085,21143,13866,6563,10952,4992,12289,12409,1
19425,50000,2,2,1,36,6,-2,4,5,1,0,22683,9177,21095,13088,23739,23058,9523,2615,21095,2412,11890,9470,0
19426,80000,2,2,1,40,1,6,2,-2,-1,-1,30280,25270,55448,29164,25760,50875,30280,11454,13971,29164,2297,25607,1
19427,300000,1,2,2,30,3,2,-1,3,0,-1,166658,150288,167209,170032,173154,128971,59482,36355,85998,85253,58049,45822,1
19428,50000,2,2,1,29,-1,-1,-1,8,-1,1,37205,28156,24065,34040,27611,18837,16935,2165,4615,16586,6408,9876,0
19429,20000,2,2,2,73,3,1,1,0,6,0,12681,10679,6187,14371,3236,12135,6886,2969,2695,2365,1649,4091,1
19431,80000,2,2,1,46,-1,-2,-1,-1,3,-1,35402,22043,33851,54458,31238,38925,5190,7397,11522,18491,8027,13314,0
19433,50000,1,2,1,36,-2,-1,-1,1,-1,-1,33260,41323,15275,21058,14376,19729,19004,21697,4937,7533,5204,6577,0
19434,80000,1,2,1,24,-1,0,-1,3,-1,0,20530,13649,20665,13423,62460,12409,20530,5655,20665,5232,11926,5936,0
19435,150000,2,5,2,54,-1,-1,5,0,-1,4,37184,96791,74723,106072,43134,33079,13003,40447,74723,54475,9499,33079,0
19436,150000,2,3,2,29,0,3,0,1,4,0,36005,23525,37552,37758,95751,35456,10713,5881,8567,37758,95751,14588,0
19437,100000,2,1,1,23,0,-1,-1,5,-1,-2,84766,37428,38324,40405,66432,20128,22843,14978,17597,18179,23961,6835,0
19439,100000,1,2,1,51,-2,0,0,-2,1,-1,31806,47836,40685,40923,69041,24799,15409,18793,7674,19414,30921,8230,0
19440,100000,2,2,1,25,0,-1,-1,2,1,-1,52078,49501,57056,66078,31386,51405,13158,25520,24529,22184,13003,8165,0
19441,50000,2,2,3,43,1,3,-1,-1,1,0,23771,8728,18864,18842,23028,32916,6949,4247,6825,4972,7474,3366,1
19442,80000,2,1,2,56,-1,0,6,-1,-1,-1,59908,35479,21188,31755,44063,40188,19409,10828,3707,31755,13058,8190,0
19444,50000,2,2,1,66,1,1,-1,6,4,0,20721,19421,40851,39463,37692,18853,4181,6202,18417,3137,9972,6927,1
19445,50000,1,1,2,36,-1,0,1,8,-1,-1,36416,8324,10713,5899,6310,11982,16158,8324,10713,3200,1422,4540,0
19446,30000,1,6,1,37,0,6,0,1,-1,1,15087,15783,11802,8409,13644,16056,4258,3466,3594,1206,1144,2031,0
19447,10000,1,2,1,27,0,3,-1,5,5,-1,3167,3101,2729,7193,1077,6453,1695,3101,617,3095,290,6453,0
19448,30000,1,2,1,28,0,5,1,-1,-2,3,13006,18937,13749,16174,12183,8355,4237,6470,2925,3147,3131,2365,0
19449,200000,2,2,2,26,6,-1,0,0,0,8,152353,85820,175068,185563,123588,137182,33960,15494,70402,46093,42690,35822,0
19450,100000,1,2,2,47,-1,0,-1,0,1,-1,45356,31178,63790,15227,31613,58283,11859,16112,8587,5052,31613,15586,0
